fid,cr_dens,price,morfotype,cluster,minor_roads_dens,tree_dens,poi_dens,ma_morf,morfotype_unique,empt_place,parks,rail,trunk
35982,0.49262,1,1,11,0.92329,1.63,0.445,0,2,1,1,0,0
35983,0.90257,1,1,11,2.04206,3.297,0.1,0,3,1,1,0,0
35984,2.76111,2,1,21,8.04805,2.385,1.59,1,1,1,1,0,0
35985,0.81785,1,2,12,2.67623,5.454,0.127,0,2,1,1,1,0
35986,1.51264,1,2,12,3.33133,9.755,0.32,0,2,1,1,0,0
35988,0.50415,2,1,21,1.76818,2.894,0.744,1,2,1,1,0,0
35990,3.62933,2,1,21,4.87333,2.464,2.957,1,2,1,1,0,0
35991,0.28251,1,2,12,2.86041,6.661,0.392,0,1,1,1,0,0
35993,0.18397,1,2,12,3.84197,0,0.377,0,2,1,1,0,0
35994,0.48030,2,2,22,7.54871,0,1.243,0,2,1,1,0,0
35995,0.15975,1,3,13,1.29436,1.453,0.872,0,3,0,1,1,0
35996,0.45956,1,1,11,1.01859,1.878,0.147,0,3,0,1,1,0
35997,0.76541,3,1,31,4.67332,7.364,0,1,1,0,1,0,0
35998,0.64014,3,1,31,0.64808,3.731,0,1,1,0,1,1,0
35999,0.10921,1,1,11,3.00498,2.486,1.609,0,2,0,1,0,0
36000,0.26528,1,2,12,1.71227,0.59,1.516,0,2,0,1,0,0
36001,0.22254,1,2,12,3.77134,0.205,0.205,0,2,0,1,1,0
36002,0.42462,1,2,12,20.99062,0,0,1,3,0,1,1,0
36003,0.04041,2,1,21,0.15631,1.476,0.055,0,2,0,1,0,0
36004,0.76640,1,2,12,2.93592,4.365,4.365,0,2,1,1,0,1
36005,7.45216,1,1,11,22.92503,40.903,0,1,3,1,1,0,0
36006,0.05149,2,1,21,0.34157,03.05,0.013,0,2,0,1,0,0
36007,0.13425,2,1,21,0.45375,1.743,0.094,0,2,0,1,0,0
36008,0.30349,3,1,31,4.69071,0,0,0,2,0,1,0,0
36009,0.07658,1,1,11,0.8024,1.627,0.043,0,2,0,1,0,0
36010,0.05414,1,2,12,1.931,3.534,1.944,0,2,0,1,0,0
36011,0.29686,1,2,12,3.48198,11.817,3.887,0,3,0,1,0,0
36012,0.08007,2,1,21,1.31417,4.199,0,0,2,0,1,0,0
36013,142.70646,3,1,31,1.01025,1.8,0.075,1,1,0,1,0,0
36014,0.49172,1,1,11,10.80479,6.372,0,1,2,0,1,0,0
36015,1.35184,2,1,21,7.27834,6.518,0,0,2,0,1,0,0
36016,0.35903,1,2,12,2.11623,2.294,0,1,2,0,1,0,0
36017,0.17884,1,1,11,1.89704,5.843,0.093,1,2,0,1,0,0
36019,0.76242,3,2,32,11.90609,0,0,1,2,0,1,0,0
36020,0.23313,1,2,12,0.5409,0.791,0.193,0,3,0,1,0,0
36021,0.04042,1,1,11,0.91131,2.177,0.036,0,2,0,1,0,0
36022,0.15571,1,1,11,1.26974,0.315,0.378,1,2,0,1,0,0
36023,0.18360,2,2,22,1.03938,8.109,0.127,0,3,1,1,0,0
36026,0.87781,2,1,21,0.5538,6.083,0.512,0,3,1,1,0,0
36027,0.55551,1,1,11,1.64835,5.185,0.91,0,2,1,1,0,0
36028,0.79958,1,2,12,4.40267,9.921,2.35,0,2,1,1,0,0
36029,0.19103,1,1,11,0.57821,1.834,0.384,0,2,1,1,0,0
36030,0.41453,2,1,21,0.98587,1.741,0.357,0,3,1,1,0,0
36031,0.32297,2,3,23,0.89363,0.514,0.593,0,3,1,1,0,0
36032,1.10898,2,2,22,1.05077,2.585,1.885,0,3,1,1,0,0
36033,0.24523,2,1,21,0.77397,1.447,1.724,0,2,1,1,0,1
36034,0.79790,1,1,11,1.27232,0.698,0.14,0,2,0,1,0,1
36035,0.36205,1,1,11,1.26014,0.131,0.065,1,1,0,1,0,1
36036,0.21680,1,1,11,0.8488,0.975,0.525,1,1,0,1,0,1
36037,0.24168,3,1,31,0.48053,2.338,0.514,0,3,1,1,0,1
36038,0.46466,3,1,31,0.49674,2.661,0.122,0,1,1,1,0,0
36039,0.36440,3,1,31,0.78643,3.802,0.042,1,1,1,1,0,0
36040,0.19714,3,1,31,0.85247,3.037,0.045,1,1,1,1,0,0
36041,0.16713,3,1,31,0.95053,2.255,0.049,1,1,1,1,0,0
36042,0.13125,1,1,11,0.78282,1.758,0.176,1,1,1,1,0,0
36043,0.33543,1,1,11,0.68674,2.204,0.189,1,1,1,1,0,0
36044,0.47667,1,1,11,0.65436,2.756,0.172,1,1,1,1,0,0
36045,0.12186,1,1,11,0.54114,1.064,0.02,1,1,1,1,0,0
36046,0.41834,3,1,31,0.52584,0.957,0.039,1,1,1,1,0,0
36047,0.31418,3,1,31,0.47472,1.195,0.072,0,1,1,1,0,0
36049,0.22151,2,1,21,0.5139,0.767,0.271,0,2,1,1,0,0
36050,0.32094,2,1,21,1.78691,0.97,0.081,0,3,1,1,0,0
36051,0.64364,2,1,21,1.1786,2.088,0.052,1,1,1,1,0,0
36052,0.78924,2,1,21,0.96378,1.435,0.093,0,3,1,1,0,0
36053,0.28960,3,1,31,2.36303,2.063,0,1,2,0,1,0,0
36054,0.38797,3,1,31,1.73819,1.77,0.266,1,2,0,1,0,0
36055,0.30785,3,2,32,1.30869,2.807,0.624,0,3,0,1,0,0
36056,1.14162,1,1,11,3.3016,1.357,0.339,1,2,0,1,0,0
36057,0.26821,1,2,12,0.49458,2.679,2.068,0,3,0,1,0,1
36058,0.58710,1,1,11,2.5254,1.216,0,1,1,1,1,0,0
36059,1.85298,1,1,11,5.45635,2.163,1.081,1,2,0,1,0,0
36060,0.61015,1,1,11,2.1284,0.117,0,1,1,0,1,0,0
36062,0.73278,1,2,12,3.2295,1.216,0,0,2,0,1,0,0
36063,0.88738,1,1,11,1.77049,0,0.082,1,1,1,1,0,0
36064,0.36746,1,3,13,5.25481,12.212,3.131,1,3,0,1,0,1
36065,1.22271,1,2,12,3.01758,1.738,0,0,2,0,1,0,0
36066,0.77932,1,1,11,8.90511,4.885,0.444,1,1,1,1,0,0
36067,0.93327,1,1,11,1.76809,1.98,0,1,1,1,1,0,0
36068,0.67061,1,1,11,2.66963,3.589,0.276,1,1,1,1,0,0
36069,0.45508,1,1,11,2.51191,0.121,0,1,1,1,1,0,0
36070,0.57411,1,1,11,1.68086,1.578,0,1,2,0,1,0,0
36071,1.07829,1,1,11,1.92702,0,0,1,1,0,1,0,0
36072,0.63051,1,1,11,1.98599,2.003,0.087,1,1,1,1,0,0
36073,0.82262,1,1,11,2.28414,1.629,0,1,1,0,1,0,0
36074,0.69560,1,1,11,2.43285,5.575,0.664,1,2,0,1,0,1
36075,1.15992,1,1,11,3.03324,0.518,0.173,1,1,1,1,0,0
36076,0.54204,1,1,11,1.52611,0.996,0.091,1,1,1,1,0,0
36077,0.86541,1,1,11,2.60989,2.29,0.143,1,2,0,1,0,0
36078,0.49190,1,1,11,1.83263,0.241,0,1,1,1,1,0,0
36079,0.38279,1,1,11,1.3188,0.865,0.399,0,2,0,1,1,1
36080,1.18587,3,1,31,2.7499,2.294,0.43,1,1,0,1,1,0
36081,5.68563,1,1,11,5.83465,0,4.47,1,1,1,1,0,0
36082,0.01365,1,2,12,17.85604,1.114,15.592,1,1,0,1,0,0
36084,0.57593,1,1,11,1.44518,0.496,0.083,1,2,1,1,0,0
36085,0.36108,1,1,11,0.49852,2.018,0.216,0,3,1,1,0,1
36086,3.12447,1,1,11,6.16333,2.324,2.989,1,3,0,1,0,0
36087,1.47293,1,1,11,2.03438,0.821,1.335,0,3,0,1,0,0
36088,0.85895,3,1,31,2.64694,2.778,0.417,1,2,0,1,0,0
36089,0.92459,1,1,11,1.92889,2.261,0.295,1,2,0,1,0,0
36090,0.88042,1,1,11,2.30257,3.018,0.755,0,1,1,1,0,0
36091,0.30640,3,1,31,2.01275,7.341,1.468,0,2,0,1,0,0
36093,0.08404,1,1,11,1.08569,0.977,0.065,1,1,0,1,0,0
36094,0.24221,3,1,31,0.44922,1.137,0.22,1,1,1,1,0,0
36096,0.49144,3,2,32,2.30659,7.088,2.403,0,2,0,1,0,0
36098,0.49915,3,1,31,1.68866,1.078,0.083,1,2,0,1,0,0
36101,1.62165,1,1,11,1.1369,1.493,0,1,2,0,1,0,0
36102,5.82691,1,1,11,28.49528,2.077,0,1,2,0,1,0,0
36104,3.64355,3,1,31,10.40722,13.852,1.731,1,2,1,1,0,0
36105,1.44611,1,2,12,11.89609,4.375,0,1,2,0,1,0,0
36106,0.17034,1,1,11,4.14769,2.6,0.236,1,1,0,1,0,0
36107,0.31282,2,2,22,2.17733,3.86,1.608,0,3,1,1,0,1
36108,1.91043,2,1,21,4.46888,9.804,2.915,1,3,1,1,0,0
36109,0.23927,1,3,13,8.49556,0,0,1,2,1,1,0,1
36110,0.10292,2,3,23,12.99247,2.247,2.247,1,2,1,1,0,1
36111,0.97951,1,3,13,7.26553,3.698,0,0,2,1,1,0,0
36112,0.87165,2,2,22,2.84691,10.032,1.898,0,3,1,1,0,1
36113,4.88883,2,1,21,26.96488,33.467,1.673,1,2,1,1,0,1
36115,0.55781,1,3,13,1.37286,1.454,0.198,0,2,1,1,0,0
36116,0.09504,1,1,11,14.39462,42.053,0,1,2,1,1,1,1
36117,1.07234,1,2,12,5.67078,2.463,0.308,1,2,1,1,0,1
36118,0.04030,1,3,13,4.74218,1.674,0.837,0,3,1,1,0,1
36119,0.76900,1,1,11,3.01981,2.976,0.827,1,3,1,1,0,0
36120,1.58015,1,2,12,2.54925,2.396,0.599,0,1,1,1,1,1
36121,0.19130,1,2,12,2.81253,0.17,0.339,0,3,1,1,0,0
36122,0.25567,3,1,31,5.56591,1.796,3.293,1,2,0,1,1,0
36123,0.21363,3,2,32,33.42961,36.556,5.896,1,2,0,1,0,1
36124,0.17374,3,1,31,13.13144,7.128,3.564,1,2,0,1,0,0
36125,1.02917,3,1,31,19.32153,12.759,2.835,1,1,0,1,0,0
36126,0.08733,3,1,31,3.36108,7.298,0,1,1,0,1,0,0
36127,0.25297,3,1,31,15.44939,13.606,7.37,1,2,0,1,0,1
36128,0.17031,3,1,31,11.15262,5.199,1.2,1,1,0,1,0,1
36129,0.13028,3,1,31,9.6205,4.577,0,1,1,0,1,0,1
36130,0.09893,3,1,31,5.93148,3.759,0,1,1,0,1,0,1
36131,0.06799,3,1,31,4.59313,1.979,0,1,1,0,1,0,0
36132,0.14710,3,1,31,0.30741,2.773,0.02,1,1,0,0,0,0
36133,0.19872,3,1,31,0.3173,2.446,0.019,1,1,0,0,0,0
36134,0.04398,3,1,31,0.29019,2.673,0,1,1,0,1,0,0
36136,0.04423,3,1,31,0.35827,3.062,0,1,1,0,1,0,0
36137,0.09214,3,1,31,0.34949,2.32,0.023,1,1,0,1,0,0
36138,0.15655,3,1,31,1.82185,4.888,0,1,1,0,1,0,0
36139,0.10900,1,1,11,1.73719,5.176,0,1,1,0,0,0,0
36141,0.09581,2,1,21,1.27419,1.313,0.063,1,2,1,1,0,0
36144,0.49502,2,1,21,0.83009,1.198,0,1,2,1,1,0,0
36145,0.38408,2,1,21,0.79705,1.642,0.047,1,2,1,1,0,0
36146,3.46500,2,3,23,10.29339,0.671,0.671,1,2,1,1,0,0
36147,0.85494,2,1,21,6.55465,5.653,0,1,1,1,1,0,0
36148,0.28701,2,1,21,1.52855,1.8,0,1,1,1,1,0,0
36149,1.52002,2,1,21,6.20556,4.348,0,1,1,1,1,0,0
36150,0.68602,2,1,21,5.59533,2.247,0,1,1,1,1,0,0
36152,0.65857,2,1,21,4.20913,4.662,0,1,1,1,1,0,0
36153,0.48025,2,1,21,4.74247,3.347,0,1,1,1,1,0,0
36154,0.41264,3,1,31,0.58539,1.725,0.409,1,1,0,1,0,0
36156,0.59124,1,1,11,1.2794,0.898,0.967,1,1,0,1,0,0
36157,0.56546,1,1,11,1.47432,1.727,0.15,1,2,1,1,0,0
36158,0.11952,1,1,11,1.312,3.186,0.542,1,2,1,1,0,1
36159,0.40113,1,1,11,1.50533,0.843,0.084,1,1,0,1,0,0
36160,0.31789,1,1,11,1.64696,0.465,0.093,1,1,0,1,0,0
36161,0.30121,2,1,21,1.30499,0.537,0,1,2,1,1,0,0
36162,0.33981,1,1,11,1.2042,0.13,0.52,1,2,0,1,0,1
36163,0.08068,2,1,21,1.17424,0.54,0.054,1,3,1,1,0,0
36164,1.67325,2,1,21,14.66182,0.986,1.972,1,2,1,1,0,0
36165,0.22365,1,1,11,2.16773,0.912,0,1,1,1,1,0,0
36166,1.15298,1,1,11,2.84164,0.806,0.941,0,2,1,1,0,0
36167,0.49554,1,2,12,2.7535,0.549,1.372,0,2,1,1,0,0
36169,0.42050,1,1,11,1.09472,1.413,0.105,0,1,1,1,0,0
36170,0.31025,2,1,21,0.85296,11.128,0.174,0,3,1,1,0,0
36171,0.32195,1,2,12,1.25599,8.333,0.26,0,2,1,1,0,0
36172,0.38096,2,1,21,0.89915,6.869,0.129,0,2,1,1,0,0
36173,0.35425,2,2,22,4.75552,3.606,0.773,0,2,1,1,0,1
36174,0.83757,1,1,11,1.27986,4.419,0.177,0,3,1,1,0,0
36175,0.77450,1,2,12,7.65796,4.266,12.41,1,3,1,1,0,1
36176,0.06100,1,3,13,0.70587,2.711,1.328,0,2,1,1,0,1
36177,0.28037,2,1,21,2.02599,6.409,0.61,0,2,1,1,1,0
36178,0.58258,1,3,13,1.48635,3.112,2.334,0,3,1,1,1,0
36179,0.62589,1,2,12,1.47961,4.149,0.138,0,3,1,1,0,0
36180,1.03283,1,1,11,2.51068,4.422,0.34,0,3,1,1,1,0
36181,4.10962,1,1,11,14.41638,2.314,6.17,1,3,1,1,0,0
36183,1.00230,1,2,12,3.93536,3.816,1.388,1,3,1,1,1,0
36186,0.38081,2,2,22,6.53662,8.451,2.504,1,3,1,1,1,1
36187,0.39688,2,1,21,0.82616,5.966,0.314,0,2,1,1,0,0
36189,0.01003,1,3,13,9.66883,11.557,0.55,1,1,1,1,0,0
36190,0.52687,1,3,13,2.70051,0.654,1.44,0,2,1,1,1,0
36191,0.91190,1,2,12,0.67363,2.7,0.433,0,3,1,1,1,0
36192,0.01442,1,3,13,25.97536,73.038,1.432,1,1,1,1,1,0
36193,1.67500,1,1,11,12.38194,22.67,6.801,1,3,1,1,0,0
36195,0.50775,1,2,12,1.28543,4.565,0.375,0,3,1,1,0,0
36196,0.57286,2,2,22,3.93299,15.973,0.887,0,2,1,1,0,0
36197,0.43916,1,2,12,3.38307,13.536,0,1,2,1,1,0,0
36198,0.34351,1,2,12,1.32944,5.308,0.231,0,2,1,1,0,1
36199,0.76683,3,2,32,1.40185,0,10.888,0,2,1,1,0,0
36200,0.64963,3,2,32,1.12331,1.521,4.733,0,2,1,1,1,0
36201,0.60593,3,2,32,2.26677,9.437,0.464,0,3,1,1,0,0
36202,8.87388,2,1,21,19.7813,1.866,1.866,1,2,1,1,0,0
36203,0.10420,3,2,32,0.92221,0.232,0.29,0,3,1,1,0,0
36204,0.41558,3,2,32,1.31548,3.257,0.171,0,2,1,1,0,1
36205,0.61309,3,1,31,8.44837,0.579,0.579,1,2,1,1,0,0
36206,0.63584,3,2,32,13.18793,6.139,1.535,1,2,1,1,0,0
36207,0.81661,3,2,32,2.01153,4.959,0.539,0,2,1,1,0,0
36208,0.20841,3,1,31,2.08924,0.746,0.64,1,3,1,1,0,0
36210,0.08896,3,3,33,1.2784,1.472,1.325,0,3,1,1,0,0
36211,1.15145,3,1,31,13.50982,21.709,0,1,2,1,1,0,0
36212,0.21376,3,2,32,2.28517,2.775,0.483,0,3,1,1,0,0
36213,0.59045,3,1,31,57.82457,3.497,0,1,2,1,1,0,0
36215,0.11638,3,2,32,2.10494,3.548,0.323,0,2,1,1,0,0
36216,0.68038,3,1,31,10.84056,4.332,0,1,2,1,1,0,0
36217,0.09249,3,1,31,7.65366,2.493,4.362,1,2,1,1,1,0
36218,0.49802,1,2,12,2.46383,4.77,0.238,0,3,1,1,1,0
36219,0.12352,3,1,31,2.1625,5.357,0,1,2,1,1,0,0
36220,0.45947,2,1,21,0.60087,1.255,0.032,1,1,0,1,0,0
36221,0.07261,3,1,31,1.95317,1.566,0.671,0,3,1,1,0,0
36223,0.10911,3,2,32,2.09607,0,0,0,2,1,1,0,0
36224,1.07726,2,2,22,1.84456,3.376,5.909,1,2,1,1,0,0
36226,0.16632,2,1,21,1.60144,2.149,0.614,1,1,0,1,0,0
36227,0.65977,2,1,21,55.00339,3.767,0,1,1,1,1,0,0
36228,0.76720,1,2,12,6.18692,12.827,1.603,0,2,1,1,0,1
36229,0.14266,2,1,21,0.93785,1.229,0.056,1,1,0,1,0,0
36230,0.09099,2,1,21,1.65625,1.901,0.095,1,1,0,1,0,0
36231,0.49739,2,1,21,1.98983,1.654,0,1,1,1,1,0,0
36232,1.71503,2,2,22,12.79458,0.921,0,1,2,1,1,0,0
36233,3.60146,3,1,31,24.40865,5.838,0,1,1,0,1,0,0
36234,0.38122,2,1,21,3.89673,2.731,0,1,2,1,1,0,0
36235,0.18525,2,2,22,2.72206,1.352,1.545,0,3,1,1,0,0
36236,0.33812,3,1,31,14.27551,6.132,0,1,2,1,1,0,0
36237,0.70340,2,1,21,1.84991,2.3,0.271,1,2,1,1,0,0
36238,1.12794,3,2,32,3.49644,4.285,0,0,2,1,1,0,0
36239,0.09634,1,2,12,0.97969,3.975,0.346,0,2,1,1,0,0
36240,0.56834,2,1,21,4.54905,2.876,0,1,2,0,1,0,0
36241,0.34335,3,2,32,1.60795,8.305,0.087,0,2,1,1,0,0
36242,0.51182,3,1,31,3.52233,9.69,0.19,1,1,1,1,0,0
36243,0.35702,2,2,22,2.95357,3.542,0,0,2,1,1,0,0
36244,0.26640,1,1,11,0.76055,3.038,0.127,0,1,1,1,0,0
36245,0.37863,3,1,31,3.9606,6.132,0.211,1,1,1,1,1,0
36246,0.12322,3,2,32,2.12906,0.163,0.489,0,2,1,1,0,0
36247,0.21822,3,2,32,0.50776,0.451,0.139,0,2,0,1,0,0
36248,0.73043,2,2,22,4.47357,6.483,0,0,2,1,1,0,0
36249,0.38704,3,1,31,3.80568,1.565,0,1,2,1,1,0,0
36250,0.68550,3,1,31,62.99362,78.214,4.345,1,2,1,1,0,0
36252,0.20470,3,1,31,2.06093,1.636,0.117,1,2,1,1,0,0
36254,0.07617,3,1,31,59.6779,70.268,4.133,1,2,1,1,0,0
36255,0.49172,3,1,31,1.80414,1.91,0.337,1,2,0,1,0,0
36257,0.86219,3,2,32,8.86027,40.504,2,1,2,1,1,0,0
36258,1.73510,3,1,31,74.6563,30.906,0,1,2,1,1,0,0
36259,1.44568,3,1,31,65.56738,22.106,0,1,2,1,1,0,0
36260,0.98409,3,1,31,63.73705,29.959,0,1,2,1,1,0,0
36262,0.05812,2,3,23,11.08903,11.832,9.102,1,2,1,1,0,0
36264,0.31768,1,1,11,4.50759,3.472,2.083,0,3,1,1,0,0
36265,0.44927,1,2,12,7.15322,1.695,0,0,2,1,1,0,0
36266,0.30185,1,1,11,0.3508,11.643,0.29,0,2,1,1,0,0
36267,4.14422,2,1,21,9.04506,12.594,0,1,1,1,1,0,0
36268,0.19368,1,2,12,4.72958,0.666,0,0,2,1,1,0,0
36270,0.10548,2,2,22,10.95037,18.095,3.447,1,2,1,1,0,0
36271,1.12198,3,1,31,2.82285,1.229,0,1,2,1,1,0,0
36272,0.38160,1,1,11,3.63847,0,0,0,2,1,1,0,0
36273,0.35970,1,1,11,1.5881,0,0,0,2,1,1,0,0
36274,0.78666,1,1,11,6.83727,4.819,2.142,1,3,1,1,0,0
36275,0.23988,1,2,12,3.23241,1.867,1.4,1,3,1,1,0,0
36276,0.32166,2,2,22,2.2285,0.644,0.805,1,2,1,1,0,0
36277,0.07320,2,2,22,2.40463,2.436,0.522,1,2,1,1,0,0
36278,0.27611,3,1,31,0.76874,3.423,0,1,1,0,0,0,0
36279,0.64602,3,1,31,2.72146,6.149,0.162,1,1,1,0,0,0
36280,0.13104,2,1,21,1.75708,8.328,0,1,1,1,1,0,0
36281,0.41414,1,1,11,6.41135,12.305,0,1,1,1,1,0,0
36282,0.20430,3,1,31,0.57021,2.738,0.071,1,2,1,1,0,0
36283,0.22675,3,1,31,0.63891,1.841,0,1,1,1,1,0,0
36284,0.08915,2,2,22,1.30391,0,0.301,1,2,0,1,0,0
36285,0.76355,3,1,31,2.06367,2.42,0,1,2,0,1,0,0
36286,0.17930,1,1,11,0.40937,2.38,0.018,1,2,0,1,0,0
36287,0.11702,3,1,31,0.95273,7.975,0,1,1,0,1,0,0
36289,0.32871,3,1,31,0.52154,2.031,0,1,1,0,1,0,0
36290,0.09430,1,1,11,0.64836,4.874,0.028,0,1,1,1,0,0
36291,0.27657,2,1,21,0.95537,3.792,0.134,1,2,1,1,0,0
36292,0.86968,2,1,21,1.48782,24.605,0.629,1,2,0,1,0,0
36293,0.51549,1,2,12,2.93154,2.253,1.69,0,2,1,1,0,0
36294,0.47296,2,1,21,1.44026,4.11,0.337,0,2,0,1,0,0
36295,0.73836,2,1,21,1.51706,3.301,0.359,0,2,1,1,0,0
36296,0.19747,1,2,12,2.16145,0.948,0.211,0,2,1,1,0,0
36297,0.45641,1,1,11,2.82697,4.437,0.329,1,2,1,1,0,0
36298,0.19279,3,1,31,0.77725,1.241,0.069,1,2,1,1,0,0
36299,0.73621,2,1,21,1.87482,4.484,0.696,1,1,1,1,0,0
36300,0.28135,2,1,21,1.85852,9.058,0.923,1,1,1,1,0,0
36301,0.77001,1,2,12,3.57873,0.355,2.132,0,2,1,1,0,0
36302,0.39783,1,1,11,2.3702,1.674,1.004,0,2,1,1,0,0
36303,0.26405,3,1,31,3.03358,3.489,0,1,1,0,0,0,0
36304,0.20832,3,1,31,3.82596,3.774,0,1,1,0,0,0,0
36305,0.91469,3,2,32,2.17229,3.545,1.82,0,2,1,1,0,0
36306,0.69944,1,1,11,5.74416,3.758,1.445,1,2,1,1,0,0
36307,0.56492,2,2,22,5.08645,16.404,1.93,1,3,1,1,0,0
36308,1.15683,1,1,11,2.71329,5.847,1.169,1,2,1,1,0,1
36310,0.96860,2,1,21,2.714,13.388,3.887,1,2,1,1,0,0
36311,0.78150,2,3,23,1.15954,4.055,0.979,0,2,1,1,0,0
36312,1.79436,1,2,12,18.25087,14.687,1.049,1,1,1,1,0,0
36313,0.25124,2,1,21,1.03687,3.364,0.945,0,2,1,1,0,0
36314,0.97059,2,1,21,3.99887,6.674,0,1,2,1,1,0,0
36315,1.14990,2,2,22,3.76886,3.546,0.886,0,2,1,1,0,0
36316,0.20043,2,2,22,1.88386,3.397,1.077,0,2,1,1,0,0
36317,1.36385,2,1,21,10.41674,10.733,2.012,1,1,1,1,0,1
36318,1.59263,2,1,21,18.41795,1.285,0,1,1,1,1,0,1
36319,0.80858,1,1,11,12.11364,10.641,0,1,2,1,1,0,1
36320,0.98895,1,2,12,7.07592,2.807,0.401,1,3,1,1,0,0
36321,0.31212,2,2,22,2.4795,2.365,0.747,0,3,1,1,0,0
36322,0.32735,2,2,22,13.14652,13.678,2.28,0,3,1,1,0,0
36323,1.23153,1,2,12,13.75008,9.819,0,1,3,1,1,0,0
36324,0.42301,2,2,22,2.60468,4.38,0.584,0,2,1,1,0,0
36326,0.30478,1,2,12,1.07295,3.158,0.776,0,3,1,1,0,1
36327,0.73647,2,2,22,6.05875,4.195,0.645,1,2,1,1,0,0
36329,0.67908,2,1,21,2.54787,8.109,0.137,1,2,1,1,0,0
36330,0.76707,2,3,23,8.21362,32.463,8.657,1,1,1,1,0,0
36331,0.89528,2,1,21,2.16015,5.717,0.487,0,2,1,1,0,0
36332,0.96406,2,1,21,2.41998,5.099,0.134,1,2,1,1,0,0
36333,0.63900,2,3,23,4.46617,2.674,0,0,3,1,1,0,0
36334,0.67903,1,2,12,1.59946,1.679,0.584,0,2,1,1,0,0
36335,0.27976,2,1,21,2.50102,14.769,0.813,1,2,1,1,0,0
36336,1.03095,1,3,13,1.98602,2.914,0.583,0,3,1,1,0,0
36337,0.89980,2,1,21,2.5097,3.703,0.686,1,2,1,1,0,1
36338,0.80741,2,2,22,3.00874,9.324,4.662,0,2,1,1,0,0
36339,0.10349,1,3,13,25.31415,6.608,3.304,1,2,1,1,0,0
36340,25.55546,2,1,21,6.62723,7.942,1.985,1,3,1,1,0,0
36341,0.42241,1,1,11,5.08592,10.872,0,1,1,1,1,1,0
36342,1.97244,1,2,12,17.05211,18.415,3.683,0,3,1,1,1,1
36343,0.62735,2,1,21,1.64379,4.318,0.423,0,3,1,1,0,0
36344,0.62199,2,2,22,4.50317,8.063,2.52,0,3,1,1,0,1
36345,0.61765,1,2,12,3.99274,3.255,0,0,2,1,1,0,0
36346,0.47093,1,2,12,6.97178,4.571,2.666,0,1,1,1,0,0
36348,1.93052,2,1,21,4.47805,1.362,0.681,1,2,1,1,0,0
36350,0.35522,2,1,21,4.33941,8.287,1.256,0,3,1,1,0,1
36354,0.50230,3,1,31,7.3908,17.866,0.687,1,1,1,1,0,1
36355,0.13051,1,1,11,0.8394,1.198,0,0,1,0,1,0,0
36357,0.19242,1,2,12,0.84523,4.42,0.049,0,2,1,1,0,1
36358,0.28828,2,1,21,8.70063,7.252,1.261,1,2,1,1,0,0
36359,0.81223,2,1,21,9.52432,15.545,0,1,1,1,1,0,0
36360,0.23108,1,2,12,0.85122,2.433,0.143,0,1,1,1,0,1
36361,0.26415,2,1,21,1.40143,1.351,0,1,1,1,1,0,0
36362,0.06894,1,2,12,4.76919,1.702,1.418,1,2,0,1,0,0
36363,0.19586,2,1,21,2.71429,0,0,1,1,0,1,0,0
36364,0.12180,1,1,11,0.74869,1.901,0.081,1,2,0,1,0,0
36365,0.35184,2,2,22,2.7814,2.747,0.323,0,2,0,1,0,0
36366,0.09934,1,1,11,1.11613,1.156,0.139,1,1,0,1,0,0
36367,0.22488,1,1,11,2.48314,0.87,0.373,1,1,0,1,0,0
36368,0.26785,1,1,11,0.95602,1.125,0.087,1,1,0,1,0,0
36370,0.17648,2,1,21,0.24642,0.893,0,0,2,0,1,0,0
36372,0.17790,1,1,11,1.94084,4.519,0.146,1,1,1,1,0,0
36374,0.38492,2,2,22,5.55755,0,0,1,3,1,1,0,0
36375,0.23647,3,1,31,0.89846,2.052,0.098,1,1,1,1,0,1
36376,0.05729,3,1,31,0.56331,2.623,0.025,1,2,1,1,0,0
36377,0.62147,2,1,21,16.90094,0,0.657,1,2,1,1,0,0
36378,0.04117,2,1,21,1.68046,2.156,0,1,1,0,1,0,0
36379,0.84867,2,1,21,8.92991,8.645,0.665,1,2,1,1,0,0
36380,0.76613,2,1,21,7.97031,7.156,0.286,1,2,1,1,0,0
36381,0.76542,1,1,11,11.3326,12.572,0.838,1,1,0,1,0,0
36383,0.13641,3,1,31,0.45498,3.301,0.038,0,2,0,1,0,1
36384,0.11374,2,1,21,1.05996,2.923,0.133,1,1,0,1,0,0
36385,0.12299,3,2,32,9.6679,2.835,0,0,2,0,1,0,0
36386,0.19022,1,1,11,0.66808,2.572,0.034,1,2,1,1,0,1
36387,0.08789,3,1,31,0.47761,2.498,0.04,1,2,1,1,0,0
36388,0.12676,3,1,31,0.98215,2.785,0.098,0,2,1,1,0,1
36389,0.14821,2,2,22,3.89939,8.65,0.201,0,2,0,1,0,0
36390,0.05642,2,1,21,4.02071,8.596,0.179,1,2,1,1,0,0
36391,0.25197,3,1,31,1.33458,1.515,0.207,0,2,0,1,0,1
36392,0.29872,1,1,11,1.1699,3.651,0,1,1,1,1,0,0
36394,0.19299,3,1,31,0.97713,3.004,0,1,1,1,1,0,0
36395,0.23810,3,1,31,1.80138,2.455,0.098,0,2,0,1,0,0
36397,0.13904,1,1,11,0.90196,1.545,0.077,0,2,0,1,0,0
36398,0.80317,1,1,11,17.0166,5.078,0,1,1,0,1,0,0
